0	19	37
0	23	45
0	26	38
1	20	33
1	20	34
1	25	35
1	26	35
2	20	31
2	20	32
2	21	29
2	23	30
2	24	29
2	24	30
2	24	36
2	25	31
2	25	32
2	25	33
2	25	35
2	26	32
3	20	30
3	23	24
3	23	28
3	23	29
3	23	30
3	23	31
3	24	25
3	24	26
3	24	27
3	24	29
3	24	30
3	24	32
3	24	40
3	24	43
3	25	27
3	25	31
3	25	32
3	25	33
4	22	20
4	22	31
4	23	21
4	23	23
4	23	25
4	23	26
4	23	28
4	23	31
4	23	37
4	23	38
4	24	22
4	24	23
4	24	24
4	24	25
4	24	26
4	24	28
4	24	29
4	24	30
4	24	32
4	24	35
4	24	36
4	24	37
4	25	22
4	25	23
4	25	26
4	25	28
4	25	29
4	25	30
4	25	31
4	26	25
4	26	26
5	22	15
5	22	19
5	22	28
5	22	30
5	22	31
5	22	34
5	23	22
5	23	24
5	23	25
5	23	26
5	23	27
5	23	29
5	23	31
5	23	32
5	23	33
5	23	34
5	23	36
5	23	37
5	23	44
5	23	45
5	24	20
5	24	24
5	24	25
5	24	26
5	24	27
5	24	28
5	24	29
5	24	30
5	24	31
5	24	32
5	24	33
5	24	34
5	24	35
5	24	36
5	24	37
5	24	38
5	25	18
5	25	26
5	25	31
5	25	34
5	25	35
5	25	36
6	21	17
6	21	18
6	22	13
6	22	17
6	22	29
6	22	31
6	22	32
6	22	35
6	22	37
6	23	17
6	23	22
6	23	25
6	23	30
6	23	31
6	23	32
6	23	33
6	23	34
6	23	35
6	23	38
6	23	41
6	24	24
6	24	25
6	24	28
6	24	29
6	24	32
6	24	33
6	24	34
6	24	35
6	24	36
6	24	37
6	24	41
6	25	19
6	25	24
6	25	26
6	25	28
7	22	9
7	22	10
7	22	12
7	22	16
7	22	17
7	22	22
7	22	27
7	22	28
7	22	29
7	22	30
7	22	32
7	22	33
7	22	34
7	22	35
7	22	39
7	22	45
7	23	7
7	23	8
7	23	13
7	23	25
7	23	29
7	23	30
7	23	31
7	23	33
7	23	34
7	23	38
7	23	39
7	23	40
7	24	30
7	24	31
7	24	32
7	24	33
7	24	35
7	24	36
7	24	40
7	24	41
7	24	43
7	24	44
7	25	18
7	25	19
7	25	26
7	25	39
7	26	17
8	21	36
8	21	39
8	21	40
8	21	41
8	22	10
8	22	11
8	22	23
8	22	29
8	22	30
8	22	33
8	22	34
8	22	35
8	22	37
8	22	38
8	22	39
8	22	41
8	23	4
8	23	5
8	23	7
8	23	8
8	23	10
8	23	26
8	23	28
8	23	29
8	23	30
8	23	31
8	23	32
8	23	33
8	23	36
8	23	39
