-662 393 1485
-664 -22 1488
215 -127 1496
208 -127 1496
199 -126 1492
192 -126 1490
184 -126 1486
176 -126 1486
169 -126 1487
162 -126 1488
154 -126 1489
147 -126 1490
140 -126 1491
132 -126 1485
124 -126 1486
42 -125 1477
35 -125 1476
28 -125 1477
20 -125 1477
13 -125 1477
5 -125 1475
-1 -125 1475
-8 -125 1475
-16 -125 1475
-23 -125 1471
-30 -125 1471
-38 -125 1475
-45 -125 1476
-53 -126 1487
223 -134 1496
215 -134 1493
207 -134 1492
199 -134 1489
191 -133 1487
184 -133 1486
176 -133 1485
169 -133 1483
161 -133 1484
154 -133 1484
147 -133 1487
139 -133 1483
132 -133 1483
124 -133 1481
116 -132 1476
109 -132 1477
101 -132 1476
94 -132 1477
87 -132 1474
79 -132 1474
72 -132 1474
64 -132 1472
57 -132 1471
50 -132 1471
42 -132 1467
35 -132 1467
27 -131 1464
20 -131 1464
13 -131 1463
5 -131 1459
-1 -131 1459
-8 -131 1460
-16 -131 1460
-23 -131 1456
-30 -131 1456
-37 -131 1459
-45 -131 1461
-53 -132 1474
-60 -133 1486
223 -142 1497
215 -141 1494
207 -141 1492
199 -141 1490
191 -141 1486
184 -141 1485
176 -141 1485
169 -141 1484
161 -141 1484
154 -140 1482
146 -140 1481
139 -140 1482
131 -140 1480
124 -140 1478
116 -140 1475
109 -140 1475
101 -140 1475
94 -139 1472
86 -139 1472
79 -139 1472
72 -139 1471
64 -139 1470
57 -139 1464
49 -139 1464
42 -139 1463
35 -139 1463
27 -138 1460
20 -138 1458
13 -138 1456
5 -138 1454
-1 -138 1452
-8 -137 1451
-45 -138 1453
-52 -138 1460
-60 -140 1477
223 -149 1497
215 -149 1495
207 -149 1493
200 -149 1493
192 -148 1489
184 -148 1487
176 -148 1486
169 -148 1486
161 -148 1485
154 -148 1485
147 -148 1485
139 -148 1481
131 -148 1482
124 -148 1480
116 -147 1477
109 -147 1478
101 -147 1475
94 -147 1475
86 -147 1473
79 -147 1472
72 -147 1472
64 -147 1471
57 -146 1465
49 -146 1463
42 -146 1462
35 -146 1460
27 -145 1459
20 -145 1457
13 -145 1455
5 -145 1452
-52 -145 1458
-60 -147 1476
223 -157 1498
215 -157 1496
207 -157 1495
200 -156 1493
192 -156 1493
184 -156 1488
177 -156 1488
169 -156 1486
162 -156 1486
154 -155 1485
147 -156 1485
139 -155 1482
131 -155 1481
124 -155 1482
116 -155 1477
109 -155 1477
101 -154 1474
94 -154 1474
86 -154 1472
79 -154 1472
72 -154 1471
64 -154 1470
57 -153 1465
49 -153 1464
42 -153 1464
35 -153 1460
27 -153 1458
20 -153 1457
13 -152 1456
5 -152 1454
162 -163 1488
154 -163 1486
147 -163 1485
139 -163 1485
132 -163 1484
124 -162 1481
117 -163 1481
109 -162 1476
101 -162 1474
94 -162 1472
86 -161 1472
79 -161 1472
72 -161 1472
64 -161 1469
57 -161 1468
49 -161 1464
42 -161 1463
35 -160 1461
27 -160 1459
20 -160 1459
13 -160 1456
5 -159 1454
-1 -159 1453
-8 -159 1452
-52 -160 1460
-60 -162 1476
215 -172 1497
207 -171 1495
200 -171 1494
192 -171 1494
185 -171 1494
177 -171 1488
169 -171 1488
162 -171 1489
154 -171 1488
147 -171 1489
139 -170 1485
132 -170 1484
124 -170 1483
117 -170 1481
109 -169 1476
101 -169 1475
94 -169 1473
86 -169 1473
79 -169 1472
72 -169 1471
64 -168 1469
57 -168 1468
49 -168 1468
42 -168 1463
35 -168 1463
27 -168 1463
20 -167 1460
13 -167 1460
5 -167 1457
-1 -167 1452
-8 -167 1452
-15 -166 1451
-52 -167 1459
-60 -170 1478
215 -179 1499
208 -179 1499
200 -179 1497
192 -179 1494
185 -179 1494
177 -178 1489
169 -178 1490
162 -178 1489
154 -178 1489
147 -178 1489
139 -178 1488
132 -178 1486
124 -178 1483
117 -177 1482
109 -177 1478
101 -177 1477
94 -177 1475
86 -176 1472
79 -176 1473
72 -176 1473
64 -176 1471
57 -176 1469
49 -176 1467
42 -175 1466
35 -175 1463
27 -175 1463
20 -175 1460
13 -175 1460
5 -174 1458
-1 -174 1455
-8 -174 1453
-52 -175 1460
-60 -177 1480
215 -187 1499
208 -187 1499
200 -187 1498
193 -187 1498
185 -186 1494
177 -186 1493
170 -186 1491
162 -186 1490
154 -186 1489
147 -186 1490
139 -186 1488
132 -185 1486
124 -185 1484
116 -185 1480
109 -185 1480
102 -184 1478
94 -184 1477
87 -184 1475
79 -184 1473
72 -184 1473
64 -183 1471
57 -183 1470
49 -183 1468
42 -183 1465
35 -183 1465
27 -183 1464
20 -182 1463
13 -182 1459
5 -182 1457
-1 -181 1454
-8 -181 1454
-15 -181 1452
-52 -183 1464
-60 -185 1481
215 -194 1498
208 -194 1498
200 -194 1498
193 -194 1499
185 -194 1495
177 -193 1491
170 -193 1491
162 -193 1490
155 -193 1491
147 -193 1489
140 -193 1489
132 -193 1486
124 -193 1485
42 -190 1469
35 -190 1466
27 -190 1464
20 -190 1464
13 -190 1462
5 -189 1458
-1 -189 1455
-8 -188 1453
-15 -188 1453
-23 -188 1452
-52 -190 1463
-60 -192 1481
208 -202 1499
200 -202 1498
193 -202 1498
185 -201 1494
177 -201 1493
170 -201 1491
162 -201 1491
155 -201 1491
147 -201 1491
139 -201 1489
132 -200 1486
124 -200 1486
117 -200 1482
109 -200 1482
102 -199 1479
94 -199 1479
87 -199 1478
79 -199 1477
72 -199 1474
64 -198 1473
57 -198 1473
49 -198 1470
42 -198 1468
35 -198 1469
27 -198 1468
20 -197 1465
13 -197 1463
5 -197 1461
-1 -196 1458
-8 -196 1457
-16 -196 1455
-23 -196 1455
-30 -196 1453
-52 -198 1466
-60 -200 1487
200 -209 1499
185 -209 1497
177 -208 1491
169 -208 1490
162 -208 1491
155 -208 1491
147 -208 1492
140 -208 1491
132 -208 1488
124 -208 1487
117 -208 1485
109 -207 1481
102 -207 1481
94 -207 1479
87 -207 1478
79 -207 1479
72 -206 1476
64 -206 1473
57 -206 1472
50 -206 1472
42 -206 1473
35 -205 1470
27 -205 1469
20 -205 1467
13 -204 1464
5 -204 1462
-1 -204 1460
-8 -204 1457
-16 -203 1456
-23 -203 1454
-30 -203 1452
-37 -203 1452
-45 -203 1456
-52 -205 1468
-60 -208 1486
193 -217 1499
185 -217 1496
177 -216 1491
170 -216 1492
162 -216 1492
155 -216 1491
147 -216 1492
140 -216 1489
132 -215 1489
124 -215 1486
117 -215 1486
109 -215 1483
102 -214 1480
94 -214 1481
87 -214 1481
79 -214 1478
72 -214 1478
64 -214 1476
57 -213 1472
50 -213 1472
42 -213 1472
35 -213 1469
27 -213 1469
20 -212 1467
13 -212 1463
5 -212 1463
-1 -211 1461
-8 -211 1460
-16 -211 1455
-23 -210 1454
-30 -210 1453
-37 -210 1454
-45 -211 1458
-52 -212 1467
-60 -215 1485
215 -224 1498
208 -224 1499
193 -224 1498
185 -224 1498
177 -223 1492
170 -223 1493
162 -224 1493
155 -223 1493
147 -223 1493
139 -223 1489
132 -223 1489
124 -223 1487
117 -222 1485
109 -222 1482
102 -222 1482
94 -221 1479
87 -222 1480
79 -222 1480
72 -221 1478
65 -221 1478
57 -221 1475
50 -220 1472
42 -220 1472
35 -220 1472
27 -220 1468
20 -220 1467
13 -219 1465
5 -219 1462
162 -231 1493
155 -231 1493
147 -231 1493
140 -231 1493
132 -230 1488
125 -230 1488
117 -230 1484
109 -229 1483
102 -229 1481
94 -229 1482
87 -229 1482
79 -229 1479
72 -228 1477
64 -228 1476
57 -228 1474
50 -228 1473
42 -228 1473
35 -228 1471
27 -227 1466
20 -227 1466
13 -227 1465
5 -226 1464
-1 -226 1461
-8 -226 1460
-16 -225 1457
-23 -225 1455
-30 -225 1454
-37 -225 1455
-45 -225 1456
-52 -227 1464
-60 -229 1482
193 -239 1497
185 -239 1498
178 -239 1497
170 -238 1492
162 -239 1493
155 -238 1492
147 -238 1493
140 -238 1493
132 -238 1493
125 -238 1489
117 -238 1487
109 -237 1483
102 -237 1482
94 -237 1481
