233 -121 1515
224 -120 1508
216 -120 1506
209 -120 1505
201 -120 1506
194 -120 1507
186 -120 1501
178 -120 1502
172 -120 1508
164 -120 1509
156 -120 1507
149 -120 1508
141 -120 1506
133 -120 1501
126 -120 1502
119 -120 1509
111 -120 1509
104 -120 1510
96 -120 1511
89 -120 1512
81 -121 1512
28 -120 1504
241 -129 1519
231 -127 1504
223 -127 1500
215 -127 1496
208 -127 1496
199 -126 1492
192 -126 1490
184 -126 1486
176 -126 1486
169 -126 1487
162 -126 1488
154 -126 1489
147 -126 1490
140 -126 1491
132 -126 1485
124 -126 1486
42 -125 1477
35 -125 1476
28 -125 1477
20 -125 1477
13 -125 1477
5 -125 1475
-1 -125 1475
-8 -125 1475
-16 -125 1475
-23 -125 1471
-30 -125 1471
-38 -125 1475
-45 -125 1476
-53 -126 1487
241 -136 1518
231 -135 1503
223 -134 1496
215 -134 1493
207 -134 1492
199 -134 1489
191 -133 1487
184 -133 1486
176 -133 1485
169 -133 1483
161 -133 1484
154 -133 1484
147 -133 1487
139 -133 1483
132 -133 1483
124 -133 1481
116 -132 1476
109 -132 1477
101 -132 1476
94 -132 1477
87 -132 1474
79 -132 1474
72 -132 1474
64 -132 1472
57 -132 1471
50 -132 1471
42 -132 1467
35 -132 1467
27 -131 1464
20 -131 1464
13 -131 1463
5 -131 1459
-1 -131 1459
-8 -131 1460
-16 -131 1460
-23 -131 1456
-30 -131 1456
-37 -131 1459
-45 -131 1461
-53 -132 1474
-60 -133 1486
242 -144 1524
231 -142 1504
223 -142 1497
215 -141 1494
207 -141 1492
199 -141 1490
191 -141 1486
184 -141 1485
176 -141 1485
169 -141 1484
161 -141 1484
154 -140 1482
146 -140 1481
139 -140 1482
131 -140 1480
124 -140 1478
116 -140 1475
109 -140 1475
101 -140 1475
94 -139 1472
86 -139 1472
79 -139 1472
72 -139 1471
64 -139 1470
57 -139 1464
49 -139 1464
42 -139 1463
35 -139 1463
27 -138 1460
-45 -138 1453
-52 -138 1460
-60 -140 1477
242 -152 1523
232 -150 1507
223 -149 1497
215 -149 1495
207 -149 1493
200 -149 1493
192 -148 1489
184 -148 1487
176 -148 1486
169 -148 1486
161 -148 1485
154 -148 1485
147 -148 1485
139 -148 1481
131 -148 1482
124 -148 1480
116 -147 1477
109 -147 1478
101 -147 1475
94 -147 1475
86 -147 1473
79 -147 1472
72 -147 1472
64 -147 1471
57 -146 1465
49 -146 1463
42 -146 1462
35 -146 1460
27 -145 1459
-52 -145 1458
-60 -147 1476
242 -159 1523
231 -158 1506
223 -157 1498
215 -157 1496
207 -157 1495
200 -156 1493
192 -156 1493
184 -156 1488
177 -156 1488
169 -156 1486
162 -156 1486
154 -155 1485
147 -156 1485
139 -155 1482
131 -155 1481
124 -155 1482
116 -155 1477
109 -155 1477
101 -154 1474
94 -154 1474
86 -154 1472
79 -154 1472
72 -154 1471
64 -154 1470
57 -153 1465
49 -153 1464
42 -153 1464
35 -153 1460
162 -163 1488
154 -163 1486
147 -163 1485
139 -163 1485
132 -163 1484
124 -162 1481
117 -163 1481
109 -162 1476
101 -162 1474
94 -162 1472
86 -161 1472
79 -161 1472
72 -161 1472
64 -161 1469
57 -161 1468
49 -161 1464
42 -161 1463
35 -160 1461
20 -160 1459
-52 -160 1460
-60 -162 1476
242 -175 1524
232 -173 1511
223 -172 1500
215 -172 1497
207 -171 1495
200 -171 1494
192 -171 1494
185 -171 1494
177 -171 1488
169 -171 1488
162 -171 1489
154 -171 1488
147 -171 1489
139 -170 1485
132 -170 1484
124 -170 1483
117 -170 1481
109 -169 1476
101 -169 1475
94 -169 1473
86 -169 1473
79 -169 1472
72 -169 1471
64 -168 1469
57 -168 1468
49 -168 1468
42 -168 1463
35 -168 1463
27 -168 1463
20 -167 1460
13 -167 1460
-52 -167 1459
-60 -170 1478
242 -183 1525
232 -180 1507
224 -180 1505
215 -179 1499
208 -179 1499
200 -179 1497
192 -179 1494
185 -179 1494
177 -178 1489
169 -178 1490
162 -178 1489
154 -178 1489
147 -178 1489
139 -178 1488
132 -178 1486
124 -178 1483
117 -177 1482
109 -177 1478
101 -177 1477
94 -177 1475
86 -176 1472
79 -176 1473
72 -176 1473
64 -176 1471
57 -176 1469
49 -176 1467
42 -175 1466
35 -175 1463
27 -175 1463
20 -175 1460
13 -175 1460
5 -174 1458
-52 -175 1460
-60 -177 1480
242 -190 1525
232 -188 1511
224 -188 1504
215 -187 1499
208 -187 1499
200 -187 1498
193 -187 1498
185 -186 1494
177 -186 1493
170 -186 1491
162 -186 1490
154 -186 1489
147 -186 1490
139 -186 1488
132 -185 1486
124 -185 1484
116 -185 1480
109 -185 1480
102 -184 1478
94 -184 1477
87 -184 1475
79 -184 1473
72 -184 1473
64 -183 1471
57 -183 1470
49 -183 1468
42 -183 1465
35 -183 1465
27 -183 1464
20 -182 1463
13 -182 1459
-52 -183 1464
-60 -185 1481
232 -196 1510
224 -195 1503
215 -194 1498
208 -194 1498
200 -194 1498
193 -194 1499
185 -194 1495
177 -193 1491
170 -193 1491
162 -193 1490
155 -193 1491
147 -193 1489
140 -193 1489
132 -193 1486
124 -193 1485
42 -190 1469
35 -190 1466
27 -190 1464
20 -190 1464
13 -190 1462
5 -189 1458
-52 -190 1463
-60 -192 1481
232 -203 1509
224 -203 1508
216 -202 1501
208 -202 1499
200 -202 1498
193 -202 1498
185 -201 1494
177 -201 1493
170 -201 1491
162 -201 1491
155 -201 1491
147 -201 1491
139 -201 1489
132 -200 1486
124 -200 1486
117 -200 1482
109 -200 1482
102 -199 1479
94 -199 1479
87 -199 1478
79 -199 1477
72 -199 1474
64 -198 1473
57 -198 1473
49 -198 1470
42 -198 1468
35 -198 1469
27 -198 1468
20 -197 1465
13 -197 1463
5 -197 1461
-1 -196 1458
-8 -196 1457
-52 -198 1466
-60 -200 1487
232 -211 1511
224 -211 1507
216 -210 1500
208 -210 1501
