-1 0 268
-616 1432 236
-742 1726 268
-631 1467 268
-671 1561 252
-721 1677 204
-790 1837 268
-644 1499 188
-643 1496 252
-780 1814 220
494 371 1304
502 383 1343
495 382 1342
491 385 1351
486 386 1354
479 385 1353
470 383 1347
467 387 1360
468 393 1381
451 385 1351
463 401 1407
473 416 1462
474 423 1487
463 420 1476
443 409 1435
442 414 1454
434 414 1453
429 416 1462
427 421 1478
421 422 1483
412 421 1478
425 442 1553
405 430 1509
401 433 1521
395 435 1526
386 434 1523
378 433 1520
377 441 1547
371 442 1553
366 445 1564
360 449 1575
355 451 1585
347 452 1586
336 448 1574
335 457 1603
343 480 1685
325 465 1635
312 458 1610
315 476 1670
304 471 1655
300 477 1676
293 481 1688
286 483 1697
283 491 1726
263 472 1658
240 444 1560
230 440 1544
223 441 1548
216 443 1555
209 445 1563
201 444 1560
193 445 1561
185 445 1561
178 446 1568
169 444 1559
162 445 1562
155 446 1567
147 448 1574
139 445 1561
131 446 1566
123 447 1569
115 444 1559
108 446 1566
100 447 1569
92 446 1567
85 448 1575
76 446 1567
68 446 1566
61 447 1571
53 448 1573
45 448 1572
37 449 1576
29 447 1571
22 448 1575
14 447 1571
6 447 1569
-1 446 1567
-9 448 1573
-17 447 1570
-25 447 1569
-32 445 1562
-40 445 1564
-48 449 1576
-56 447 1569
-64 448 1573
-72 447 1570
-80 447 1571
-88 449 1577
-95 448 1572
-103 448 1573
-111 447 1569
-119 448 1572
-127 448 1573
-134 447 1569
-143 448 1575
-151 448 1573
-158 447 1570
-165 445 1563
-175 450 1579
-182 449 1575
-189 447 1569
-198 449 1575
-206 448 1574
-214 449 1575
-222 448 1575
-229 447 1571
-237 449 1575
-246 450 1579
-254 450 1580
-262 451 1582
-270 450 1581
-277 449 1577
-285 450 1579
-293 449 1577
-299 446 1566
-309 449 1576
-317 449 1577
-324 448 1573
-330 446 1565
-339 448 1573
-348 449 1578
-356 449 1576
-365 451 1583
-370 447 1570
-458 449 1577
-468 451 1582
-475 450 1579
-481 448 1574
-488 447 1570
-495 446 1568
-506 449 1578
-510 446 1565
-519 447 1570
-530 450 1579
-533 445 1564
-545 449 1577
-549 446 1565
-553 443 1555
-558 441 1548
-579 451 1584
-583 447 1571
-592 449 1577
-594 444 1559
-603 445 1562
-610 444 1560
-617 444 1559
-622 442 1551
-627 440 1544
-642 445 1563
-648 444 1558
-656 444 1558
-662 443 1555
-678 448 1574
-681 445 1562
-689 445 1564
-704 450 1579
590 385 1376
558 368 1316
535 357 1277
515 348 1245
523 358 1280
512 355 1267
510 358 1279
520 370 1321
515 371 1325
498 363 1297
508 375 1340
505 378 1352
499 378 1352
494 380 1358
487 380 1359
485 383 1371
477 383 1367
468 381 1362
455 376 1343
454 380 1360
458 389 1392
454 392 1402
465 408 1457
467 416 1488
461 417 1492
436 401 1435
439 411 1469
433 412 1473
428 415 1483
419 413 1478
414 416 1486
416 425 1518
404 420 1502
402 427 1526
395 427 1527
401 442 1578
380 427 1528
379 435 1555
368 431 1541
365 437 1562
361 441 1577
358 447 1599
348 445 1592
342 448 1600
341 457 1634
334 459 1639
327 460 1645
321 463 1656
312 462 1650
305 464 1658
297 465 1663
292 469 1678
293 485 1733
278 475 1696
271 477 1705
247 449 1604
233 438 1564
225 437 1562
217 438 1567
210 439 1569
202 438 1566
195 441 1577
187 441 1575
178 438 1565
171 440 1574
163 439 1570
155 439 1570
148 442 1579
139 440 1572
132 440 1572
123 439 1569
116 439 1568
108 439 1568
100 440 1573
92 440 1573
85 444 1587
77 441 1577
69 441 1576
61 442 1579
53 440 1573
45 441 1576
37 443 1582
29 440 1574
22 441 1576
14 441 1577
6 441 1576
-1 441 1576
-9 442 1578
-17 441 1577
-25 444 1585
-33 442 1580
-41 444 1587
-48 440 1573
-57 444 1586
-64 442 1580
-72 442 1580
-80 442 1579
-88 441 1576
-96 441 1577
-104 442 1581
-112 444 1587
-120 443 1582
-206 441 1578
-214 440 1574
-223 443 1584
-230 441 1577
-239 443 1583
-246 442 1579
-253 440 1571
-262 442 1581
-270 442 1579
-277 442 1578
-286 443 1583
-294 443 1583
-302 442 1581
-309 442 1579
-319 444 1588
-325 442 1580
-334 443 1583
-342 443 1584
-351 445 1589
-357 442 1580
-364 441 1577
-371 441 1575
-380 441 1577
-387 441 1575
-398 444 1586
-404 442 1580
-411 441 1578
-418 440 1574
-429 443 1583
-434 441 1575
-444 443 1583
-450 440 1573
-462 444 1588
-468 443 1583
-474 441 1577
-478 438 1564
-490 441 1577
-499 442 1579
-503 439 1568
-518 445 1590
-519 439 1569
-530 442 1579
-542 445 1589
-547 443 1582
-553 441 1576
-556 437 1564
-564 437 1563
-573 438 1567
-584 440 1574
-599 446 1594
-605 445 1589
-609 441 1578
-612 438 1565
-624 441 1578
-626 437 1562
-630 434 1553
-640 436 1559
-642 432 1544
-657 437 1561
-667 438 1567
-682 443 1582
-671 431 1541
-653 414 1481
-754 473 1691
563 361 1314
561 364 1323
520 341 1242
495 329 1197
528 355 1291
523 356 1296
522 360 1310
511 357 1298
516 365 1328
510 365 1328
500 363 1320
501 369 1342
498 371 1350
494 373 1358
487 373 1356
484 376 1369
478 376 1370
471 377 1371
465 378 1374
470 387 1409
449 376 1367
510 433 1576
451 389 1415
469 410 1494
459 408 1487
460 416 1513
439 404 1469
434 406 1478
426 406 1477
421 408 1483
417 411 1495
410 412 1499
407 416 1513
400 417 1516
396 420 1530
