0.000000	0.000000	0.000000	0	0
0.000000	0.000000	0.000000	1	0
0.000000	0.000000	0.000000	2	0
0.000000	0.000000	0.000000	3	0
0.000000	0.000000	0.000000	4	0
0.000000	0.000000	0.000000	5	0
0.000000	0.000000	0.000000	6	0
0.000000	0.000000	0.000000	7	0
0.000000	0.000000	0.000000	8	0
0.000000	0.000000	0.000000	9	0
0.000000	0.000000	0.000000	10	0
0.000000	0.000000	0.000000	11	0
0.000000	0.000000	0.000000	12	0
0.000000	0.000000	0.000000	13	0
0.000000	0.000000	0.000000	14	0
0.000000	0.000000	0.000000	15	0
0.000000	0.000000	0.000000	16	0
0.000000	0.000000	0.000000	17	0
0.000000	0.000000	0.000000	18	0
0.000000	0.000000	0.000000	19	0
0.000000	0.000000	0.000000	20	0
0.000000	0.000000	0.000000	21	0
0.000000	0.000000	0.000000	22	0
0.000000	0.000000	0.000000	23	0
0.000000	0.000000	0.000000	24	0
0.000000	0.000000	0.000000	25	0
0.000000	0.000000	0.000000	26	0
0.000000	0.000000	0.000000	27	0
0.000000	0.000000	0.000000	28	0
0.000000	0.000000	0.000000	29	0
0.000000	0.000000	0.000000	30	0
0.000000	0.000000	0.000000	31	0
0.000000	0.000000	0.000000	32	0
0.000000	0.000000	0.000000	33	0
0.000000	0.000000	0.000000	34	0
0.000000	0.000000	0.000000	35	0
0.000000	0.000000	0.000000	36	0
0.000000	0.000000	0.000000	37	0
0.000000	0.000000	0.000000	38	0
0.000000	0.000000	0.000000	39	0
0.000000	0.000000	0.000000	40	0
0.000000	0.000000	0.000000	41	0
0.000000	0.000000	0.000000	42	0
1747.000000	569.000000	4312.000000	43	0
1791.000000	563.000000	4427.000000	44	0
0.000000	0.000000	0.000000	45	0
1786.000000	520.000000	4425.000000	46	0
1779.000000	498.000000	4412.000000	47	0
1773.000000	476.000000	4403.000000	48	0
1756.000000	451.000000	4365.000000	49	0
0.000000	0.000000	0.000000	50	0
1764.000000	413.000000	4393.000000	51	0
0.000000	0.000000	0.000000	52	0
0.000000	0.000000	0.000000	53	0
0.000000	0.000000	0.000000	54	0
1784.000000	336.000000	4457.000000	55	0
0.000000	0.000000	0.000000	56	0
0.000000	0.000000	0.000000	57	0
0.000000	0.000000	0.000000	58	0
0.000000	0.000000	0.000000	59	0
1769.000000	232.000000	4436.000000	60	0
0.000000	0.000000	0.000000	61	0
1780.000000	193.000000	4466.000000	62	0
0.000000	0.000000	0.000000	63	0
0.000000	0.000000	0.000000	64	0
1800.000000	133.000000	4521.000000	65	0
0.000000	0.000000	0.000000	66	0
0.000000	0.000000	0.000000	67	0
0.000000	0.000000	0.000000	68	0
602.000000	17.000000	1514.000000	69	0
521.000000	8.000000	1310.000000	70	0
519.000000	2.000000	1307.000000	71	0
515.000000	-2.000000	1295.000000	72	0
516.000000	-8.000000	1298.000000	73	0
507.000000	-14.000000	1274.000000	74	0
504.000000	-20.000000	1267.000000	75	0
511.000000	-26.000000	1286.000000	76	0
511.000000	-32.000000	1285.000000	77	0
510.000000	-37.000000	1281.000000	78	0
509.000000	-43.000000	1279.000000	79	0
507.000000	-49.000000	1273.000000	80	0
500.000000	-54.000000	1255.000000	81	0
494.000000	-59.000000	1239.000000	82	0
494.000000	-64.000000	1238.000000	83	0
495.000000	-70.000000	1242.000000	84	0
497.000000	-76.000000	1245.000000	85	0
498.000000	-82.000000	1247.000000	86	0
499.000000	-88.000000	1249.000000	87	0
499.000000	-94.000000	1247.000000	88	0
501.000000	-100.000000	1252.000000	89	0
503.000000	-106.000000	1255.000000	90	0
503.000000	-112.000000	1255.000000	91	0
503.000000	-117.000000	1253.000000	92	0
505.000000	-124.000000	1258.000000	93	0
506.000000	-130.000000	1257.000000	94	0
507.000000	-136.000000	1260.000000	95	0
507.000000	-142.000000	1258.000000	96	0
508.000000	-148.000000	1258.000000	97	0
515.000000	-156.000000	1276.000000	98	0
516.000000	-162.000000	1276.000000	99	0
515.000000	-167.000000	1272.000000	100	0
521.000000	-175.000000	1284.000000	101	0
523.000000	-182.000000	1287.000000	102	0
520.000000	-187.000000	1278.000000	103	0
522.000000	-194.000000	1282.000000	104	0
528.000000	-202.000000	1293.000000	105	0
524.000000	-206.000000	1282.000000	106	0
537.000000	-218.000000	1312.000000	107	0
540.000000	-225.000000	1317.000000	108	0
543.000000	-233.000000	1322.000000	109	0
559.000000	-246.000000	1359.000000	110	0
0.000000	0.000000	0.000000	111	0
1566.000000	-725.000000	3789.000000	112	0
0.000000	0.000000	0.000000	113	0
1709.000000	-830.000000	4116.000000	114	0
1732.000000	-861.000000	4165.000000	115	0
0.000000	0.000000	0.000000	116	0
0.000000	0.000000	0.000000	117	0
0.000000	0.000000	0.000000	118	0
0.000000	0.000000	0.000000	119	0
0.000000	0.000000	0.000000	120	0
0.000000	0.000000	0.000000	121	0
0.000000	0.000000	0.000000	122	0
0.000000	0.000000	0.000000	123	0
0.000000	0.000000	0.000000	124	0
0.000000	0.000000	0.000000	125	0
0.000000	0.000000	0.000000	126	0
0.000000	0.000000	0.000000	127	0
0.000000	0.000000	0.000000	128	0
0.000000	0.000000	0.000000	129	0
0.000000	0.000000	0.000000	130	0
0.000000	0.000000	0.000000	131	0
0.000000	0.000000	0.000000	132	0
0.000000	0.000000	0.000000	133	0
0.000000	0.000000	0.000000	134	0
0.000000	0.000000	0.000000	135	0
0.000000	0.000000	0.000000	136	0
0.000000	0.000000	0.000000	137	0
0.000000	0.000000	0.000000	138	0
0.000000	0.000000	0.000000	139	0
0.000000	0.000000	0.000000	140	0
0.000000	0.000000	0.000000	141	0
0.000000	0.000000	0.000000	142	0
0.000000	0.000000	0.000000	143	0
-1.000000	-1.000000	-1.000000	144	0
-1.000000	-1.000000	-1.000000	145	0
-1.000000	-1.000000	-1.000000	146	0
-1.000000	-1.000000	-1.000000	147	0
-1.000000	-1.000000	-1.000000	148	0
-1.000000	-1.000000	-1.000000	149	0
-1.000000	-1.000000	-1.000000	150	0
-1.000000	-1.000000	-1.000000	151	0
-1.000000	-1.000000	-1.000000	152	0
-1.000000	-1.000000	-1.000000	153	0
-1.000000	-1.000000	-1.000000	154	0
-1.000000	-1.000000	-1.000000	155	0
-1.000000	-1.000000	-1.000000	156	0
-1.000000	-1.000000	-1.000000	157	0
-1.000000	-1.000000	-1.000000	158	0
-1.000000	-1.000000	-1.000000	159	0
-1.000000	-1.000000	-1.000000	160	0
-1.000000	-1.000000	-1.000000	161	0
-1.000000	-1.000000	-1.000000	162	0
-1.000000	-1.000000	-1.000000	163	0
-1.000000	-1.000000	-1.000000	164	0
-1.000000	-1.000000	-1.000000	165	0
-1.000000	-1.000000	-1.000000	166	0
-1.000000	-1.000000	-1.000000	167	0
-1.000000	-1.000000	-1.000000	168	0
-1.000000	-1.000000	-1.000000	169	0
-1.000000	-1.000000	-1.000000	170	0
-1.000000	-1.000000	-1.000000	171	0
-1.000000	-1.000000	-1.000000	172	0
-1.000000	-1.000000	-1.000000	173	0
-1.000000	-1.000000	-1.000000	174	0
-1.000000	-1.000000	-1.000000	175	0
0.000000	0.000000	0.000000	0	1
0.000000	0.000000	0.000000	1	1
0.000000	0.000000	0.000000	2	1
0.000000	0.000000	0.000000	3	1
0.000000	0.000000	0.000000	4	1
0.000000	0.000000	0.000000	5	1
0.000000	0.000000	0.000000	6	1
0.000000	0.000000	0.000000	7	1
0.000000	0.000000	0.000000	8	1
0.000000	0.000000	0.000000	9	1
0.000000	0.000000	0.000000	10	1
0.000000	0.000000	0.000000	11	1
0.000000	0.000000	0.000000	12	1
0.000000	0.000000	0.000000	13	1
0.000000	0.000000	0.000000	14	1
0.000000	0.000000	0.000000	15	1
0.000000	0.000000	0.000000	16	1
0.000000	0.000000	0.000000	17	1
0.000000	0.000000	0.000000	18	1
0.000000	0.000000	0.000000	19	1
0.000000	0.000000	0.000000	20	1
0.000000	0.000000	0.000000	21	1
0.000000	0.000000	0.000000	22	1
0.000000	0.000000	0.000000	23	1
0.000000	0.000000	0.000000	24	1
0.000000	0.000000	0.000000	25	1
0.000000	0.000000	0.000000	26	1
0.000000	0.000000	0.000000	27	1
0.000000	0.000000	0.000000	28	1
0.000000	0.000000	0.000000	29	1
