57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
56	1	0
57	1	58
58	1	58
59	1	58
60	1	59
61	1	60
62	1	61
63	1	0
51	2	58
52	2	58
53	2	56
54	2	55
55	2	55
56	2	57
57	2	59
58	2	57
59	2	59
60	2	59
61	2	59
62	2	59
63	2	61
64	2	57
49	3	67
50	3	68
51	3	56
52	3	55
53	3	55
54	3	56
55	3	58
56	3	57
57	3	59
58	3	59
59	3	59
60	3	59
61	3	58
62	3	59
63	3	59
64	3	60
65	3	59
66	3	57
48	4	62
49	4	61
50	4	58
51	4	58
52	4	58
53	4	60
54	4	54
55	4	60
56	4	57
57	4	57
58	4	58
59	4	57
60	4	58
61	4	58
62	4	60
63	4	58
64	4	58
65	4	59
66	4	57
67	4	60
47	5	61
48	5	61
49	5	60
50	5	60
51	5	59
52	5	55
53	5	58
54	5	57
55	5	58
56	5	59
57	5	58
58	5	58
59	5	58
60	5	58
61	5	58
62	5	58
63	5	59
64	5	58
65	5	58
66	5	58
67	5	58
68	5	57
44	6	0
46	6	61
47	6	60
48	6	58
49	6	59
50	6	59
51	6	59
52	6	58
53	6	58
54	6	58
55	6	58
56	6	57
57	6	58
58	6	57
59	6	58
60	6	58
61	6	58
62	6	58
63	6	59
64	6	58
65	6	58
66	6	56
67	6	56
68	6	58
69	6	58
43	7	62
44	7	58
45	7	60
46	7	60
47	7	58
48	7	61
49	7	58
50	7	59
51	7	58
52	7	58
53	7	58
54	7	58
55	7	58
56	7	58
57	7	58
58	7	57
59	7	58
60	7	58
61	7	58
62	7	57
63	7	58
64	7	58
65	7	58
66	7	58
67	7	58
68	7	58
69	7	57
42	8	0
43	8	60
44	8	59
45	8	59
46	8	58
47	8	56
48	8	57
49	8	57
50	8	58
51	8	58
52	8	58
53	8	59
54	8	58
55	8	57
56	8	57
57	8	58
58	8	57
59	8	57
60	8	57
61	8	58
62	8	58
63	8	58
64	8	58
65	8	58
66	8	57
67	8	58
68	8	58
69	8	57
70	8	58
43	9	62
44	9	59
45	9	58
46	9	58
47	9	58
48	9	58
49	9	58
50	9	57
51	9	58
52	9	58
53	9	57
54	9	58
55	9	57
56	9	58
57	9	57
58	9	58
59	9	58
60	9	57
61	9	59
62	9	57
63	9	58
64	9	57
65	9	58
66	9	58
67	9	58
68	9	59
69	9	59
70	9	59
71	9	58
42	10	58
43	10	58
44	10	58
45	10	58
46	10	58
47	10	59
48	10	59
49	10	58
50	10	58
51	10	58
52	10	58
53	10	58
54	10	58
55	10	57
56	10	57
57	10	57
58	10	57
59	10	57
60	10	58
61	10	58
62	10	57
63	10	57
64	10	57
65	10	58
66	10	58
67	10	57
68	10	58
69	10	58
70	10	58
71	10	58
72	10	59
41	11	61
42	11	59
43	11	58
44	11	58
45	11	59
46	11	59
47	11	58
48	11	59
49	11	58
50	11	59
51	11	57
52	11	58
53	11	57
54	11	58
55	11	57
56	11	57
57	11	57
58	11	57
59	11	57
60	11	58
61	11	58
62	11	58
63	11	58
64	11	58
65	11	59
66	11	58
67	11	60
68	11	63
69	11	61
70	11	57
71	11	60
72	11	61
73	11	63
40	12	0
41	12	60
42	12	58
43	12	58
44	12	60
45	12	60
46	12	58
47	12	59
48	12	58
49	12	59
50	12	58
51	12	58
52	12	58
53	12	58
54	12	56
55	12	57
56	12	57
57	12	57
58	12	58
59	12	58
60	12	58
61	12	58
62	12	57
63	12	58
64	12	58
65	12	58
66	12	61
67	12	58
68	12	57
69	12	62
70	12	63
71	12	63
72	12	57
41	13	62
42	13	57
43	13	59
44	13	59
45	13	59
46	13	61
47	13	58
48	13	58
49	13	57
50	13	58
51	13	59
52	13	56
53	13	57
54	13	57
55	13	57
56	13	57
57	13	57
58	13	58
59	13	58
60	13	58
61	13	58
62	13	58
63	13	58
64	13	58
65	13	58
66	13	60
67	13	61
68	13	60
69	13	64
70	13	65
71	13	65
40	14	56
41	14	58
