45	0	42
46	0	41
47	0	41
48	0	40
49	0	39
50	0	39
51	0	38
52	0	37
53	0	37
54	0	36
55	0	36
56	0	36
57	0	35
58	0	35
59	0	35
60	0	35
61	0	35
62	0	35
63	0	35
64	0	35
65	0	35
66	0	35
67	0	35
68	0	34
69	0	34
70	0	34
71	0	34
72	0	34
73	0	34
74	0	34
75	0	34
76	0	33
77	0	33
78	0	34
79	0	34
80	0	34
81	0	34
82	0	34
83	0	34
84	0	35
85	0	35
86	0	35
87	0	35
88	0	35
89	0	35
90	0	35
91	0	35
92	0	35
93	0	35
94	0	35
95	0	36
96	0	36
97	0	36
98	0	39
99	0	41
100	0	41
101	0	41
102	0	42
45	1	42
46	1	41
47	1	40
48	1	40
49	1	40
50	1	39
51	1	39
52	1	38
53	1	36
54	1	36
55	1	36
56	1	36
57	1	36
58	1	35
59	1	35
60	1	35
61	1	35
62	1	35
63	1	35
64	1	35
65	1	35
66	1	35
67	1	34
68	1	34
69	1	34
70	1	34
71	1	34
72	1	34
73	1	34
74	1	34
75	1	34
76	1	34
77	1	34
78	1	34
79	1	34
80	1	34
81	1	34
82	1	34
83	1	35
84	1	35
85	1	35
86	1	34
87	1	35
88	1	35
89	1	35
90	1	35
91	1	35
92	1	35
93	1	35
94	1	36
95	1	36
96	1	36
97	1	36
98	1	37
99	1	41
100	1	41
101	1	41
102	1	41
45	2	42
46	2	41
47	2	41
48	2	40
49	2	40
50	2	39
51	2	38
52	2	38
53	2	37
54	2	37
55	2	36
56	2	36
57	2	36
58	2	35
59	2	35
60	2	35
61	2	35
62	2	35
63	2	35
64	2	35
65	2	35
66	2	35
67	2	35
68	2	34
69	2	34
70	2	34
71	2	34
72	2	34
73	2	34
74	2	34
75	2	34
76	2	34
77	2	34
78	2	34
79	2	34
80	2	34
81	2	34
82	2	34
83	2	35
84	2	35
85	2	35
86	2	35
87	2	35
88	2	35
89	2	35
90	2	35
91	2	35
92	2	35
93	2	35
94	2	36
95	2	36
96	2	36
97	2	36
98	2	41
99	2	41
100	2	41
101	2	41
102	2	40
45	3	41
46	3	41
47	3	40
48	3	40
49	3	39
50	3	39
51	3	39
52	3	38
53	3	37
54	3	36
55	3	36
56	3	36
57	3	36
58	3	35
59	3	35
60	3	35
61	3	35
62	3	35
63	3	35
64	3	35
65	3	34
66	3	34
67	3	34
68	3	34
69	3	34
70	3	34
71	3	34
72	3	34
73	3	34
74	3	34
75	3	34
76	3	34
77	3	33
78	3	33
79	3	34
80	3	34
81	3	34
82	3	35
83	3	34
84	3	34
85	3	35
86	3	35
87	3	35
88	3	35
89	3	35
90	3	35
91	3	35
92	3	35
93	3	35
94	3	36
95	3	36
96	3	36
97	3	36
98	3	41
99	3	41
100	3	41
101	3	41
102	3	41
44	4	45
45	4	42
46	4	41
47	4	40
48	4	40
49	4	40
50	4	40
51	4	39
52	4	38
53	4	37
54	4	37
55	4	36
56	4	36
57	4	35
58	4	36
59	4	35
60	4	35
61	4	35
62	4	35
63	4	35
64	4	34
65	4	35
66	4	35
67	4	34
68	4	34
69	4	34
70	4	34
71	4	34
72	4	34
73	4	34
74	4	34
75	4	34
76	4	33
77	4	34
78	4	33
79	4	34
80	4	34
81	4	34
82	4	34
83	4	34
84	4	35
85	4	35
86	4	35
87	4	35
88	4	35
89	4	35
90	4	35
91	4	35
92	4	35
93	4	35
94	4	36
95	4	36
96	4	36
97	4	40
98	4	41
99	4	41
100	4	41
101	4	41
102	4	41
45	5	43
46	5	41
47	5	40
48	5	40
49	5	40
50	5	40
51	5	39
52	5	38
53	5	37
54	5	37
55	5	36
56	5	36
57	5	36
58	5	35
59	5	35
60	5	35
61	5	35
62	5	35
63	5	35
64	5	35
65	5	35
66	5	35
67	5	34
68	5	34
69	5	34
