40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	5923
50	0	0
51	0	0
52	0	0
53	0	0
54	0	1144
55	0	1129
56	0	1134
57	0	1131
58	0	1119
59	0	1127
60	0	1130
61	0	1126
62	0	1115
63	0	1111
64	0	1111
65	0	1147
66	0	1128
67	0	1138
68	0	1136
69	0	1125
70	0	1133
71	0	1107
72	0	1097
73	0	1099
74	0	1099
75	0	1098
76	0	1102
77	0	1102
78	0	1098
79	0	1091
80	0	1097
81	0	1091
82	0	1112
83	0	1108
84	0	1103
85	0	1098
86	0	1098
87	0	1097
88	0	1098
89	0	1096
90	0	1104
91	0	1088
92	0	1078
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	970
47	1	0
48	1	0
49	1	0
50	1	0
51	1	0
52	1	0
53	1	1120
54	1	1146
55	1	1125
56	1	1138
57	1	1134
58	1	1130
59	1	1133
60	1	1133
61	1	1117
62	1	1119
63	1	1114
64	1	1114
65	1	1117
66	1	1115
67	1	1127
68	1	1117
69	1	1123
70	1	1119
71	1	1111
72	1	1111
73	1	1101
74	1	1093
75	1	1099
76	1	1099
77	1	1103
78	1	1102
79	1	1084
80	1	1094
81	1	1085
82	1	1107
83	1	1100
84	1	1102
85	1	1097
86	1	1098
87	1	1098
88	1	1100
89	1	1096
90	1	1093
91	1	1099
92	1	1089
40	2	0
41	2	0
42	2	0
43	2	0
44	2	0
45	2	0
46	2	855
47	2	0
48	2	0
49	2	0
50	2	0
51	2	0
52	2	1090
53	2	1143
54	2	1143
55	2	1140
56	2	1136
57	2	1133
58	2	1137
59	2	1141
60	2	1133
61	2	1131
62	2	1123
63	2	1113
64	2	1111
65	2	1115
66	2	1104
67	2	1128
68	2	1113
69	2	1115
70	2	1107
71	2	1112
72	2	1098
73	2	1095
74	2	1100
75	2	1095
76	2	1095
77	2	1101
78	2	1101
79	2	1105
80	2	1106
81	2	1100
82	2	1116
83	2	1111
84	2	1097
85	2	1098
86	2	1103
87	2	1101
88	2	1100
89	2	1098
90	2	1093
91	2	1101
92	2	1098
40	3	0
41	3	0
42	3	0
43	3	0
44	3	0
45	3	0
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
51	3	0
52	3	1137
53	3	1145
54	3	1144
55	3	1136
56	3	1141
57	3	1138
58	3	1150
59	3	1136
60	3	1131
61	3	1125
62	3	1120
63	3	1111
64	3	1117
65	3	1116
66	3	1106
67	3	1114
68	3	1108
69	3	1101
70	3	1113
71	3	1106
72	3	1105
73	3	1101
74	3	1100
75	3	1103
76	3	1099
77	3	1102
78	3	1101
79	3	1105
80	3	1097
81	3	1103
82	3	1106
83	3	1098
84	3	1098
85	3	1099
86	3	1096
87	3	1097
88	3	1093
89	3	1098
90	3	1096
91	3	1095
92	3	1096
40	4	0
41	4	0
42	4	0
43	4	0
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
51	4	1111
52	4	1150
53	4	1153
54	4	1142
55	4	1136
56	4	1137
57	4	1140
58	4	1124
59	4	1137
60	4	1138
61	4	1121
62	4	1114
63	4	1113
64	4	1109
65	4	1109
66	4	1107
67	4	1107
68	4	1112
69	4	1103
70	4	1103
71	4	1102
72	4	1110
73	4	1098
74	4	1099
75	4	1103
76	4	1103
77	4	1102
78	4	1103
79	4	1103
80	4	1104
81	4	1108
82	4	1100
83	4	1109
84	4	1097
85	4	1097
86	4	1096
87	4	1096
88	4	1097
89	4	1098
90	4	1098
91	4	1100
40	5	1031
41	5	0
42	5	0
43	5	0
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	1143
51	5	1129
52	5	1150
53	5	1139
54	5	1142
55	5	1140
56	5	1138
57	5	1132
58	5	1133
59	5	1117
60	5	1119
61	5	1125
62	5	1120
63	5	1106
64	5	1108
65	5	1104
66	5	1104
